Date,Overnight_rate,Seven_day_rate,Overall_rate
3005,3005.0,3005.0,3005.0
2018-02-21 23:55:12.479201024,9.654,11.505,10.087
2012-01-02 00:00:00,0.0,0.0,3.7
2015-02-09 00:00:00,7.25,9.38,7.68
2018-02-15 00:00:00,9.18,10.9,9.6
2021-02-23 00:00:00,10.79,12.11,11.1
2024-06-28 00:00:00,29.86,31.13,30.42
,3.399,3.8,3.476
