Date,Overnight_rate,Seven_day_rate,Overall_rate
2012-01,2.738,1.791,2.87
2012-02,6.114,3.575,5.446
2012-03,3.022,2.484,4.068
2012-04,2.045,1.603,2.492
2012-05,2.262,1.097,2.22
2012-06,3.242,1.599,3.036
2012-07,4.749,1.582,3.798
2012-08,3.358,0.863,2.645
2012-09,2.462,1.037,2.508
2012-10,3.042,0.819,2.013
2012-11,2.237,0.448,1.197
2012-12,2.629,0.394,1.548
