Date,Overnight_rate,Seven_day_rate,Overall_rate
2012-01-31,26.35,28.45,26.77
2012-02-29,17.27,23.15,19.81
2012-03-31,22.62,25.87,23.19
2012-04-30,21.53,22.89,22.28
2012-05-31,17.0,20.61,19.105
2012-06-30,18.48,20.04,19.43
2012-07-31,15.485,18.135,17.285
2012-08-31,11.57,16.48,12.81
2012-09-30,11.035,14.94,12.675
2012-10-31,11.55,13.59,12.56
2012-11-30,7.82,12.565,9.955
2012-12-31,8.35,12.37,9.99
