Date,Overnight_rate,Seven_day_rate,Overall_rate
2023-07-31,10.162857142857142,10.512380952380951,10.263333333333334
2023-08-31,10.354545454545455,10.449545454545454,10.4
2023-09-30,10.067499999999999,10.291500000000001,10.127500000000001
2023-10-31,10.654736842105264,10.701052631578946,10.667894736842106
2023-11-30,10.378571428571428,10.827142857142857,10.477619047619047
2023-12-31,10.129999999999999,10.580666666666668,10.237333333333334
2024-01-31,10.408,10.808499999999999,10.492999999999999
2024-02-29,10.709411764705882,11.101176470588236,10.782941176470588
2024-03-31,11.516923076923076,11.668461538461539,11.544615384615383
2024-04-30,11.980625,12.08,12.004999999999999
2024-05-31,11.875882352941176,12.156470588235294,11.923529411764704
2024-06-30,9.807222222222222,10.758333333333333,10.106111111111112
